code,date,decision,ALDnBS
510880.SS,2024-04-29A,Empty,
510880.SS,2024-04-29C,Empty,
510880.SS,2024-04-30A,Empty,
510880.SS,2024-04-30C,Empty,
510880.SS,2024-05-06A,Empty,
510880.SS,2024-05-06C,Empty,
510880.SS,2024-05-07A,Empty,
510880.SS,2024-05-07C,Empty,
510880.SS,2024-05-08A,Empty,
510880.SS,2024-05-08C,Long,
510880.SS,2024-05-09A,Long,
510880.SS,2024-05-09C,Long,
510880.SS,2024-05-10A,Long,
510880.SS,2024-05-10C,Long,
510880.SS,2024-05-13A,Long,
510880.SS,2024-05-13C,Long,
510880.SS,2024-05-14A,Long,
510880.SS,2024-05-14C,Long,
510880.SS,2024-05-15A,Long,
510880.SS,2024-05-15C,Long,
510880.SS,2024-05-16A,Long,
510880.SS,2024-05-16C,Long,
510880.SS,2024-05-17A,Long,
510880.SS,2024-05-17C,Long,
510880.SS,2024-05-20A,Long,
510880.SS,2024-05-20C,Long,
510880.SS,2024-05-21A,Long,
510880.SS,2024-05-21C,Long,
510880.SS,2024-05-22A,Long,
510880.SS,2024-05-22C,Long,
510880.SS,2024-05-23A,Long,
510880.SS,2024-05-23C,Long,
510880.SS,2024-05-24A,Empty,
510880.SS,2024-05-24C,Empty,
510880.SS,2024-05-27A,Empty,
510880.SS,2024-05-27C,Long,
510880.SS,2024-05-28A,Long,
510880.SS,2024-05-28C,Long,
510880.SS,2024-05-29A,Long,
510880.SS,2024-05-29C,Long,
510880.SS,2024-05-30A,Long,
510880.SS,2024-05-30C,Empty,
510880.SS,2024-05-31A,Empty,
510880.SS,2024-05-31C,Long,
510880.SS,2024-06-03A,Empty,
510880.SS,2024-06-03C,Empty,
510880.SS,2024-06-04A,Empty,
510880.SS,2024-06-04C,Empty,
510880.SS,2024-06-05A,Empty,
510880.SS,2024-06-05C,Empty,
510880.SS,2024-06-06A,Empty,
510880.SS,2024-06-06C,Empty,
510880.SS,2024-06-07A,Empty,
510880.SS,2024-06-07C,Long,
510880.SS,2024-06-11A,Long,
510880.SS,2024-06-11C,Empty,
510880.SS,2024-06-12A,Empty,
510880.SS,2024-06-12C,Long,
510880.SS,2024-06-13A,Empty,
510880.SS,2024-06-13C,Empty,
510880.SS,2024-06-14A,Empty,
510880.SS,2024-06-14C,Empty,
510880.SS,2024-06-17A,Empty,
510880.SS,2024-06-17C,Empty,
510880.SS,2024-06-18A,Empty,
510880.SS,2024-06-18C,Empty,
510880.SS,2024-06-19A,Empty,
510880.SS,2024-06-19C,Empty,
510880.SS,2024-06-20A,Empty,
510880.SS,2024-06-20C,Empty,
510880.SS,2024-06-21A,Empty,
510880.SS,2024-06-21C,Empty,
510880.SS,2024-06-24A,Empty,
510880.SS,2024-06-24C,Empty,
510880.SS,2024-06-25A,Empty,
510880.SS,2024-06-25C,Empty,
510880.SS,2024-06-26A,Empty,
510880.SS,2024-06-26C,Empty,
510880.SS,2024-06-27A,Empty,
510880.SS,2024-06-27C,Empty,
510880.SS,2024-06-28A,Empty,
510880.SS,2024-06-28C,Long,
510880.SS,2024-07-01A,Long,
510880.SS,2024-07-01C,Long,
510880.SS,2024-07-02A,Long,
510880.SS,2024-07-02C,Long,
510880.SS,2024-07-03A,Long,
510880.SS,2024-07-03C,Long,
510880.SS,2024-07-04A,Long,
510880.SS,2024-07-04C,Long,
510880.SS,2024-07-05A,Long,
510880.SS,2024-07-05C,Empty,
510880.SS,2024-07-08A,Empty,
510880.SS,2024-07-08C,Empty,
510880.SS,2024-07-09A,Empty,
510880.SS,2024-07-09C,Long,
510880.SS,2024-07-10A,Long,
510880.SS,2024-07-10C,Empty,
510880.SS,2024-07-11A,Empty,
510880.SS,2024-07-11C,Empty,
510880.SS,2024-07-12A,Empty,
510880.SS,2024-07-12C,Empty,
510880.SS,2024-07-15A,Empty,
510880.SS,2024-07-15C,Long,
510880.SS,2024-07-16A,Empty,
510880.SS,2024-07-16C,Empty,
510880.SS,2024-07-17A,Empty,
510880.SS,2024-07-17C,Empty,
510880.SS,2024-07-18A,Empty,
510880.SS,2024-07-18C,Empty,
510880.SS,2024-07-19A,Empty,
510880.SS,2024-07-19C,Empty,
510880.SS,2024-07-22A,Empty,
510880.SS,2024-07-22C,Empty,
510880.SS,2024-07-23A,Empty,
510880.SS,2024-07-23C,Empty,
510880.SS,2024-07-24A,Empty,
510880.SS,2024-07-24C,Empty,
510880.SS,2024-07-25A,Empty,
510880.SS,2024-07-25C,Empty,
510880.SS,2024-07-26A,Empty,
510880.SS,2024-07-26C,Empty,
510880.SS,2024-07-29A,Empty,
510880.SS,2024-07-29C,Empty,
510880.SS,2024-07-30A,Empty,
510880.SS,2024-07-30C,Empty,
510880.SS,2024-07-31A,Empty,
510880.SS,2024-07-31C,Empty,
510880.SS,2024-08-01A,Long,
510880.SS,2024-08-01C,Long,
510880.SS,2024-08-02A,Empty,
510880.SS,2024-08-02C,Long,
510880.SS,2024-08-05A,Empty,
510880.SS,2024-08-05C,Empty,
510880.SS,2024-08-06A,Empty,
510880.SS,2024-08-06C,Empty,
510880.SS,2024-08-07A,Empty,
510880.SS,2024-08-07C,Empty,
510880.SS,2024-08-08A,Empty,
510880.SS,2024-08-08C,Empty,
510880.SS,2024-08-09A,Long,
510880.SS,2024-08-09C,Empty,
510880.SS,2024-08-12A,Empty,
510880.SS,2024-08-12C,Long,
510880.SS,2024-08-13A,Long,
510880.SS,2024-08-13C,Long,
510880.SS,2024-08-14A,Long,
510880.SS,2024-08-14C,Long,
510880.SS,2024-08-15A,Long,
510880.SS,2024-08-15C,Long,
510880.SS,2024-08-16A,Long,
510880.SS,2024-08-16C,Long,
510880.SS,2024-08-19A,Long,
510880.SS,2024-08-19C,Long,
510880.SS,2024-08-20A,Long,
510880.SS,2024-08-20C,Long,
510880.SS,2024-08-21A,Long,
510880.SS,2024-08-21C,Empty,
510880.SS,2024-08-22A,Empty,
510880.SS,2024-08-22C,Empty,
510880.SS,2024-08-23A,Empty,
510880.SS,2024-08-23C,Empty,
510880.SS,2024-08-26A,Empty,
510880.SS,2024-08-26C,Empty,
510880.SS,2024-08-27A,Empty,
510880.SS,2024-08-27C,Empty,
510880.SS,2024-08-28A,Empty,
510880.SS,2024-08-28C,Empty,
510880.SS,2024-08-29A,Empty,
510880.SS,2024-08-29C,Empty,
510880.SS,2024-08-30A,Empty,
510880.SS,2024-08-30C,Empty,
510880.SS,2024-09-02A,Empty,
510880.SS,2024-09-02C,Empty,
510880.SS,2024-09-03A,Empty,
510880.SS,2024-09-03C,Empty,
510880.SS,2024-09-04A,Empty,
510880.SS,2024-09-04C,Empty,
510880.SS,2024-09-05A,Empty,
510880.SS,2024-09-05C,Empty,
510880.SS,2024-09-06A,Empty,
510880.SS,2024-09-06C,Empty,
510880.SS,2024-09-09A,Empty,
510880.SS,2024-09-09C,Empty,
510880.SS,2024-09-10A,Empty,
510880.SS,2024-09-10C,Empty,
510880.SS,2024-09-11A,Empty,
510880.SS,2024-09-11C,Empty,
510880.SS,2024-09-12A,Empty,
510880.SS,2024-09-12C,Empty,
510880.SS,2024-09-13A,Empty,
510880.SS,2024-09-13C,Empty,
510880.SS,2024-09-18A,Empty,
510880.SS,2024-09-18C,Empty,
510880.SS,2024-09-19A,Empty,
510880.SS,2024-09-19C,Empty,
510880.SS,2024-09-20A,Empty,
510880.SS,2024-09-20C,Empty,
510880.SS,2024-09-23A,Empty,
510880.SS,2024-09-23C,Long,
510880.SS,2024-09-24A,Long,
510880.SS,2024-09-24C,Long,
510880.SS,2024-09-25A,Long,
510880.SS,2024-09-25C,Long,
510880.SS,2024-09-26A,Long,
510880.SS,2024-09-26C,Long,
510880.SS,2024-09-27A,Long,
510880.SS,2024-09-27C,Long,
510880.SS,2024-09-30A,Long,
510880.SS,2024-09-30C,Long,
510880.SS,2024-10-08A,Long,
510880.SS,2024-10-08C,Long,
510880.SS,2024-10-09A,Long,
510880.SS,2024-10-09C,Empty,
510880.SS,2024-10-10A,Empty,
510880.SS,2024-10-10C,Long,
510880.SS,2024-10-11A,Long,
510880.SS,2024-10-11C,Long,
510880.SS,2024-10-14A,Long,
510880.SS,2024-10-14C,Long,
510880.SS,2024-10-15A,Long,
510880.SS,2024-10-15C,Empty,
510880.SS,2024-10-16A,Empty,
510880.SS,2024-10-16C,Long,
510880.SS,2024-10-17A,Long,
510880.SS,2024-10-17C,Empty,
510880.SS,2024-10-18A,Empty,
510880.SS,2024-10-18C,Empty,
510880.SS,2024-10-21A,Empty,
510880.SS,2024-10-21C,Empty,
510880.SS,2024-10-22A,Empty,
510880.SS,2024-10-22C,Empty,
510880.SS,2024-10-23A,Empty,
510880.SS,2024-10-23C,Empty,
510880.SS,2024-10-24A,Empty,
510880.SS,2024-10-24C,Empty,
510880.SS,2024-10-25A,Empty,
510880.SS,2024-10-25C,Empty,
510880.SS,2024-10-28A,Empty,
510880.SS,2024-10-28C,Empty,
510880.SS,2024-10-29A,Empty,
510880.SS,2024-10-29C,Empty,
510880.SS,2024-10-30A,Empty,
510880.SS,2024-10-30C,Empty,
510880.SS,2024-10-31A,Empty,
510880.SS,2024-10-31C,Empty,
510880.SS,2024-11-01A,Empty,
510880.SS,2024-11-01C,Empty,
510880.SS,2024-11-04A,Empty,
510880.SS,2024-11-04C,Empty,
510880.SS,2024-11-05A,Empty,
510880.SS,2024-11-05C,Long,
510880.SS,2024-11-06A,Long,
510880.SS,2024-11-06C,Empty,
510880.SS,2024-11-07A,Empty,
510880.SS,2024-11-07C,Long,
510880.SS,2024-11-08A,Long,
510880.SS,2024-11-08C,Long,
510880.SS,2024-11-11A,Long,
510880.SS,2024-11-11C,Empty,
510880.SS,2024-11-12A,Empty,
510880.SS,2024-11-12C,Empty,
510880.SS,2024-11-13A,Empty,
510880.SS,2024-11-13C,Empty,
510880.SS,2024-11-14A,Empty,
510880.SS,2024-11-14C,Empty,
510880.SS,2024-11-15A,Empty,
510880.SS,2024-11-15C,Empty,
510880.SS,2024-11-18A,Empty,
510880.SS,2024-11-18C,Long,
510880.SS,2024-11-19A,Long,
510880.SS,2024-11-19C,Long,
510880.SS,2024-11-20A,Long,
510880.SS,2024-11-20C,Long,
510880.SS,2024-11-21A,Long,
510880.SS,2024-11-21C,Long,
510880.SS,2024-11-22A,Long,
510880.SS,2024-11-22C,Empty,
510880.SS,2024-11-25A,Empty,
510880.SS,2024-11-25C,Empty,
510880.SS,2024-11-26A,Empty,
510880.SS,2024-11-26C,Empty,
510880.SS,2024-11-27A,Empty,
510880.SS,2024-11-27C,Long,
510880.SS,2024-11-28A,Long,
510880.SS,2024-11-28C,Long,
510880.SS,2024-11-29A,Long,
510880.SS,2024-11-29C,Long,
510880.SS,2024-12-02A,Long,
510880.SS,2024-12-02C,Long,
510880.SS,2024-12-03A,Long,
510880.SS,2024-12-03C,Long,
510880.SS,2024-12-04A,Long,
510880.SS,2024-12-04C,Long,
510880.SS,2024-12-05A,Long,
510880.SS,2024-12-05C,Long,
510880.SS,2024-12-06A,Long,
510880.SS,2024-12-06C,Long,
510880.SS,2024-12-09A,Long,
510880.SS,2024-12-09C,Long,
510880.SS,2024-12-10A,Long,
510880.SS,2024-12-10C,Long,
510880.SS,2024-12-11A,Long,
510880.SS,2024-12-11C,Long,
510880.SS,2024-12-12A,Long,
510880.SS,2024-12-12C,Long,
510880.SS,2024-12-13A,Long,
510880.SS,2024-12-13C,Empty,
510880.SS,2024-12-16A,Empty,
510880.SS,2024-12-16C,Long,
510880.SS,2024-12-17A,Long,
510880.SS,2024-12-17C,Long,
510880.SS,2024-12-18A,Long,
510880.SS,2024-12-18C,Long,
510880.SS,2024-12-19A,Long,
510880.SS,2024-12-19C,Empty,
510880.SS,2024-12-20A,Empty,
510880.SS,2024-12-20C,Empty,
510880.SS,2024-12-23A,Empty,
510880.SS,2024-12-23C,Empty,
510880.SS,2024-12-24A,Empty,
510880.SS,2024-12-24C,Long,
510880.SS,2024-12-25A,Long,
510880.SS,2024-12-25C,Long,
510880.SS,2024-12-26A,Long,
510880.SS,2024-12-26C,Long,
510880.SS,2024-12-27A,Long,
510880.SS,2024-12-27C,Long,
510880.SS,2024-12-30A,Long,
510880.SS,2024-12-30C,Long,
510880.SS,2024-12-31A,Long,
510880.SS,2024-12-31C,Long,
510880.SS,2025-01-02A,Long,
510880.SS,2025-01-02C,Empty,
510880.SS,2025-01-03A,Empty,
510880.SS,2025-01-03C,Empty,
510880.SS,2025-01-06A,Empty,
510880.SS,2025-01-06C,Empty,
510880.SS,2025-01-07A,Empty,
510880.SS,2025-01-07C,Empty,
510880.SS,2025-01-08A,Empty,
510880.SS,2025-01-08C,Empty,
510880.SS,2025-01-09A,Empty,
510880.SS,2025-01-09C,Empty,
510880.SS,2025-01-10A,Empty,
510880.SS,2025-01-10C,Empty,
510880.SS,2025-01-13A,Empty,
510880.SS,2025-01-13C,Empty,
510880.SS,2025-01-14A,Empty,
510880.SS,2025-01-14C,Empty,
510880.SS,2025-01-15A,Empty,
510880.SS,2025-01-15C,Empty,
510880.SS,2025-01-16A,Empty,
510880.SS,2025-01-16C,Long,
510880.SS,2025-01-17A,Long,
510880.SS,2025-01-17C,Empty,
510880.SS,2025-01-20A,Empty,
510880.SS,2025-01-20C,Empty,
510880.SS,2025-01-21A,Long,
510880.SS,2025-01-21C,Empty,
510880.SS,2025-01-22A,Empty,
510880.SS,2025-01-22C,Empty,
510880.SS,2025-01-23A,Empty,
510880.SS,2025-01-23C,Long,
510880.SS,2025-01-24A,Long,
510880.SS,2025-01-24C,Long,
510880.SS,2025-01-27A,Long,
510880.SS,2025-01-27C,Long,
510880.SS,2025-02-05A,Long,
510880.SS,2025-02-05C,Empty,
510880.SS,2025-02-06A,Empty,
510880.SS,2025-02-06C,Empty,
510880.SS,2025-02-07A,Empty,
510880.SS,2025-02-07C,Long,
510880.SS,2025-02-10A,Long,
510880.SS,2025-02-10C,Long,
510880.SS,2025-02-11A,Long,
510880.SS,2025-02-11C,Long,
510880.SS,2025-02-12A,Long,
510880.SS,2025-02-12C,Long,
510880.SS,2025-02-13A,Long,
510880.SS,2025-02-13C,Long,
510880.SS,2025-02-14A,Long,
510880.SS,2025-02-14C,Long,
510880.SS,2025-02-17A,Long,
510880.SS,2025-02-17C,Long,
510880.SS,2025-02-18A,Empty,
510880.SS,2025-02-18C,Empty,
510880.SS,2025-02-19A,Empty,
510880.SS,2025-02-19C,Empty,
510880.SS,2025-02-20A,Empty,
510880.SS,2025-02-20C,Empty,
510880.SS,2025-02-21A,Empty,
510880.SS,2025-02-21C,Empty,
510880.SS,2025-02-24A,Empty,
510880.SS,2025-02-24C,Empty,
510880.SS,2025-02-25A,Empty,
510880.SS,2025-02-25C,Empty,
510880.SS,2025-02-26A,Empty,
510880.SS,2025-02-26C,Empty,
510880.SS,2025-02-27A,Empty,
510880.SS,2025-02-27C,Long,
510880.SS,2025-02-28A,Long,
510880.SS,2025-02-28C,Empty,
510880.SS,2025-03-03A,Empty,
510880.SS,2025-03-03C,Empty,
510880.SS,2025-03-04A,Empty,
510880.SS,2025-03-04C,Empty,
510880.SS,2025-03-05A,Empty,
510880.SS,2025-03-05C,Empty,
510880.SS,2025-03-06A,Empty,
510880.SS,2025-03-06C,Empty,
510880.SS,2025-03-07A,Empty,
510880.SS,2025-03-07C,Empty,
510880.SS,2025-03-10A,Empty,
510880.SS,2025-03-10C,Long,
510880.SS,2025-03-11A,Empty,
510880.SS,2025-03-11C,Long,
510880.SS,2025-03-12A,Long,
510880.SS,2025-03-12C,Long,
510880.SS,2025-03-13A,Long,
510880.SS,2025-03-13C,Long,
510880.SS,2025-03-14A,Long,
510880.SS,2025-03-14C,Long,
510880.SS,2025-03-17A,Long,
510880.SS,2025-03-17C,Long,
510880.SS,2025-03-18A,Long,
510880.SS,2025-03-18C,Long,
510880.SS,2025-03-19A,Long,
510880.SS,2025-03-19C,Long,
510880.SS,2025-03-20A,Long,
510880.SS,2025-03-20C,Long,
510880.SS,2025-03-21A,Long,
510880.SS,2025-03-21C,Long,
510880.SS,2025-03-24A,Long,
510880.SS,2025-03-24C,Long,
510880.SS,2025-03-25A,Long,
510880.SS,2025-03-25C,Long,
510880.SS,2025-03-26A,Long,
510880.SS,2025-03-26C,Long,
510880.SS,2025-03-27A,Long,
510880.SS,2025-03-27C,Long,
510880.SS,2025-03-28A,Long,
510880.SS,2025-03-28C,Long,
510880.SS,2025-03-31A,Long,
510880.SS,2025-03-31C,Empty,
510880.SS,2025-04-01A,Empty,
510880.SS,2025-04-01C,Long,
510880.SS,2025-04-02A,Long,
510880.SS,2025-04-02C,Long,
510880.SS,2025-04-03A,Long,
510880.SS,2025-04-03C,Long,
510880.SS,2025-04-07A,Empty,
510880.SS,2025-04-07C,Empty,
510880.SS,2025-04-08A,Empty,
510880.SS,2025-04-08C,Empty,
510880.SS,2025-04-09A,Empty,
510880.SS,2025-04-09C,Empty,
510880.SS,2025-04-10A,Empty,
510880.SS,2025-04-10C,Empty,
510880.SS,2025-04-11A,Empty,
510880.SS,2025-04-11C,Empty,
510880.SS,2025-04-14A,Empty,
510880.SS,2025-04-14C,Long,
510880.SS,2025-04-15A,Long,
510880.SS,2025-04-15C,Long,
510880.SS,2025-04-16A,Long,
510880.SS,2025-04-16C,Long,
510880.SS,2025-04-17A,Long,
510880.SS,2025-04-17C,Long,
510880.SS,2025-04-18A,Long,
510880.SS,2025-04-18C,Long,
510880.SS,2025-04-21A,Long,
510880.SS,2025-04-21C,Long,
510880.SS,2025-04-22A,Long,
510880.SS,2025-04-22C,Long,
510880.SS,2025-04-23A,Long,
510880.SS,2025-04-23C,Empty,
510880.SS,2025-04-24A,Empty,
510880.SS,2025-04-24C,Long,
510880.SS,2025-04-25A,Long,
510880.SS,2025-04-25C,Long,
510880.SS,2025-04-28A,Long,
510880.SS,2025-04-28C,Long,
510880.SS,2025-04-29A,Long,
510880.SS,2025-04-29C,Empty,
510880.SS,2025-04-30A,Empty,
510880.SS,2025-04-30C,Empty,
510880.SS,2025-05-06A,Empty,
510880.SS,2025-05-06C,Empty,
510880.SS,2025-05-07A,Empty,
510880.SS,2025-05-07C,Empty,
510880.SS,2025-05-08A,Empty,
510880.SS,2025-05-08C,Empty,
510880.SS,2025-05-09A,Empty,
510880.SS,2025-05-09C,Long,
510880.SS,2025-05-12A,Long,
510880.SS,2025-05-12C,Long,
510880.SS,2025-05-13A,Long,
510880.SS,2025-05-13C,Long,
510880.SS,2025-05-14A,Long,
510880.SS,2025-05-14C,Long,
510880.SS,2025-05-15A,Long,
510880.SS,2025-05-15C,Long,
510880.SS,2025-05-16A,Long,
510880.SS,2025-05-16C,Long,
510880.SS,2025-05-19A,Long,
510880.SS,2025-05-19C,Long,
510880.SS,2025-05-20A,Long,
510880.SS,2025-05-20C,Long,
510880.SS,2025-05-21A,Long,
510880.SS,2025-05-21C,Long,
510880.SS,2025-05-22A,Long,
510880.SS,2025-05-22C,Long,
510880.SS,2025-05-23A,Long,
510880.SS,2025-05-23C,Long,
510880.SS,2025-05-26A,Empty,
510880.SS,2025-05-26C,Empty,
510880.SS,2025-05-27A,Empty,
510880.SS,2025-05-27C,Empty,
510880.SS,2025-05-28A,Empty,
510880.SS,2025-05-28C,Empty,
510880.SS,2025-05-29A,Empty,
510880.SS,2025-05-29C,Empty,
510880.SS,2025-05-30A,Empty,
510880.SS,2025-05-30C,Long,
510880.SS,2025-06-03A,Long,
510880.SS,2025-06-03C,Long,
510880.SS,2025-06-04A,Long,
510880.SS,2025-06-04C,Long,
510880.SS,2025-06-05A,Long,
510880.SS,2025-06-05C,Empty,
510880.SS,2025-06-06A,Empty,
510880.SS,2025-06-06C,Empty,
510880.SS,2025-06-09A,Empty,
510880.SS,2025-06-09C,Long,
510880.SS,2025-06-10A,Empty,
510880.SS,2025-06-10C,Long,
510880.SS,2025-06-11A,Long,
510880.SS,2025-06-11C,Long,
510880.SS,2025-06-12A,Long,
510880.SS,2025-06-12C,Long,
510880.SS,2025-06-13A,Long,
510880.SS,2025-06-13C,Empty,
510880.SS,2025-06-16A,Empty,
510880.SS,2025-06-16C,Empty,
510880.SS,2025-06-17A,Empty,
510880.SS,2025-06-17C,Long,
510880.SS,2025-06-18A,Empty,
510880.SS,2025-06-18C,Long,
510880.SS,2025-06-19A,Long,
510880.SS,2025-06-19C,Empty,
510880.SS,2025-06-20A,Empty,
510880.SS,2025-06-20C,Long,
510880.SS,2025-06-23A,Long,
510880.SS,2025-06-23C,Long,
510880.SS,2025-06-24A,Long,
510880.SS,2025-06-24C,Long,
510880.SS,2025-06-25A,Long,
510880.SS,2025-06-25C,Long,
510880.SS,2025-06-26A,Long,
510880.SS,2025-06-26C,Long,
510880.SS,2025-06-27A,Long,
510880.SS,2025-06-27C,Empty,
510880.SS,2025-06-30A,Empty,
510880.SS,2025-06-30C,Empty,
510880.SS,2025-07-01A,Empty,
510880.SS,2025-07-01C,Long,
510880.SS,2025-07-02A,Long,
510880.SS,2025-07-02C,Long,
510880.SS,2025-07-03A,Long,
510880.SS,2025-07-03C,Long,
510880.SS,2025-07-04A,Long,
510880.SS,2025-07-04C,Long,
510880.SS,2025-07-07A,Long,
510880.SS,2025-07-07C,Long,
510880.SS,2025-07-08A,Long,
510880.SS,2025-07-08C,Long,
510880.SS,2025-07-09A,Long,
510880.SS,2025-07-09C,Long,
510880.SS,2025-07-10A,Long,
510880.SS,2025-07-10C,Long,
510880.SS,2025-07-11A,Long,
510880.SS,2025-07-11C,Long,
510880.SS,2025-07-14A,Long,
510880.SS,2025-07-14C,Long,
510880.SS,2025-07-15A,Long,
510880.SS,2025-07-15C,Empty,
510880.SS,2025-07-16A,Empty,
510880.SS,2025-07-16C,Empty,
510880.SS,2025-07-17A,Empty,
510880.SS,2025-07-17C,Empty,
510880.SS,2025-07-18A,Empty,
510880.SS,2025-07-18C,Empty,
510880.SS,2025-07-21A,Empty,
510880.SS,2025-07-21C,Long,
510880.SS,2025-07-22A,Long,
510880.SS,2025-07-22C,Long,
510880.SS,2025-07-23A,Long,
510880.SS,2025-07-23C,Long,
510880.SS,2025-07-24A,Long,
510880.SS,2025-07-24C,Long,
510880.SS,2025-07-25A,Long,
510880.SS,2025-07-25C,Long,
510880.SS,2025-07-28A,Long,
510880.SS,2025-07-28C,Empty,
510880.SS,2025-07-29A,Empty,
510880.SS,2025-07-29C,Empty,
510880.SS,2025-07-30A,Empty,
510880.SS,2025-07-30C,Empty,
510880.SS,2025-07-31A,Empty,
510880.SS,2025-07-31C,Empty,
510880.SS,2025-08-01A,Empty,
510880.SS,2025-08-01C,Empty,
510880.SS,2025-08-04A,Empty,
510880.SS,2025-08-04C,Empty,
510880.SS,2025-08-05A,Empty,
510880.SS,2025-08-05C,Long,
510880.SS,2025-08-06A,Long,
510880.SS,2025-08-06C,Long,
510880.SS,2025-08-07A,Long,
510880.SS,2025-08-07C,Long,
510880.SS,2025-08-08A,Long,
510880.SS,2025-08-08C,Long,
510880.SS,2025-08-11A,Long,
510880.SS,2025-08-11C,Empty,
510880.SS,2025-08-12A,Empty,
510880.SS,2025-08-12C,Long,
510880.SS,2025-08-13A,Long,
510880.SS,2025-08-13C,Empty,
510880.SS,2025-08-14A,Empty,
510880.SS,2025-08-14C,Empty,
510880.SS,2025-08-15A,Empty,
510880.SS,2025-08-15C,Empty,
510880.SS,2025-08-18A,Empty,
510880.SS,2025-08-18C,Empty,
510880.SS,2025-08-19A,Empty,
510880.SS,2025-08-19C,Empty,
510880.SS,2025-08-20A,Empty,
510880.SS,2025-08-20C,Empty,
510880.SS,2025-08-21A,Empty,
510880.SS,2025-08-21C,Long,
510880.SS,2025-08-22A,Long,
510880.SS,2025-08-22C,Long,
510880.SS,2025-08-25A,Long,
510880.SS,2025-08-25C,Long,
510880.SS,2025-08-26A,Long,
510880.SS,2025-08-26C,Long,
510880.SS,2025-08-27A,Long,
510880.SS,2025-08-27C,Empty,
510880.SS,2025-08-28A,Empty,
510880.SS,2025-08-28C,Empty,
510880.SS,2025-08-29A,Empty,
510880.SS,2025-08-29C,Empty,
510880.SS,2025-09-01A,Empty,
510880.SS,2025-09-01C,Empty,
510880.SS,2025-09-02A,Empty,
510880.SS,2025-09-02C,Empty,
510880.SS,2025-09-03A,Empty,
510880.SS,2025-09-03C,Empty,
510880.SS,2025-09-04A,Empty,
510880.SS,2025-09-04C,Empty,
510880.SS,2025-09-05A,Empty,
510880.SS,2025-09-05C,Empty,
510880.SS,2025-09-08A,Empty,
510880.SS,2025-09-08C,Empty,
510880.SS,2025-09-09A,Empty,
510880.SS,2025-09-09C,Empty,
510880.SS,2025-09-10A,Empty,
510880.SS,2025-09-10C,Empty,
510880.SS,2025-09-11A,Empty,
510880.SS,2025-09-11C,Long,
510880.SS,2025-09-12A,Empty,
510880.SS,2025-09-12C,Empty,
510880.SS,2025-09-15A,Empty,
510880.SS,2025-09-15C,Empty,
510880.SS,2025-09-16A,Empty,
510880.SS,2025-09-16C,Empty,
510880.SS,2025-09-17A,Empty,
510880.SS,2025-09-17C,Empty,
510880.SS,2025-09-18A,Empty,
510880.SS,2025-09-18C,Empty,
510880.SS,2025-09-19A,Empty,
510880.SS,2025-09-19C,Empty,
510880.SS,2025-09-22A,Empty,
510880.SS,2025-09-22C,Empty,
510880.SS,2025-09-23A,Empty,
510880.SS,2025-09-23C,Empty,
510880.SS,2025-09-24A,Empty,
510880.SS,2025-09-24C,Empty,
510880.SS,2025-09-25A,Empty,
510880.SS,2025-09-25C,Empty,
510880.SS,2025-09-26A,Empty,
510880.SS,2025-09-26C,Empty,
510880.SS,2025-09-29A,Empty,
510880.SS,2025-09-29C,Empty,
510880.SS,2025-09-30A,Empty,
510880.SS,2025-09-30C,Empty,
510880.SS,2025-10-09A,Empty,
510880.SS,2025-10-09C,Long,
510880.SS,2025-10-10A,Long,
510880.SS,2025-10-10C,Long,
510880.SS,2025-10-13A,Long,
510880.SS,2025-10-13C,Long,
510880.SS,2025-10-14A,Long,
510880.SS,2025-10-14C,Long,
510880.SS,2025-10-15A,Long,
510880.SS,2025-10-15C,Long,
510880.SS,2025-10-16A,Long,
510880.SS,2025-10-16C,Long,
510880.SS,2025-10-17A,Long,
510880.SS,2025-10-17C,Long,
510880.SS,2025-10-20A,Long,
510880.SS,2025-10-20C,Long,
510880.SS,2025-10-21A,Long,
510880.SS,2025-10-21C,Long,
510880.SS,2025-10-22A,Long,
510880.SS,2025-10-22C,Long,
510880.SS,2025-10-23A,Long,
510880.SS,2025-10-23C,Long,
510880.SS,2025-10-27A,Long,
510880.SS,2025-10-27C,Long,
510880.SS,2025-10-28A,Long,
510880.SS,2025-10-28C,Long,
510880.SS,2025-10-29A,Long,
510880.SS,2025-10-29C,Long,
510880.SS,2025-10-30A,Long,
510880.SS,2025-10-30C,Long,
510880.SS,2025-10-31A,Long,
510880.SS,2025-10-31C,Empty,
510880.SS,2025-11-03A,Empty,
510880.SS,2025-11-03C,Long,
510880.SS,2025-11-04A,Long,
510880.SS,2025-11-04C,Long,
510880.SS,2025-11-05A,Long,
510880.SS,2025-11-05C,Long,
510880.SS,2025-11-06A,Long,
510880.SS,2025-11-06C,Long,
510880.SS,2025-11-07A,Long,
510880.SS,2025-11-07C,Long,
510880.SS,2025-11-10A,Long,
510880.SS,2025-11-10C,Long,
510880.SS,2025-11-11A,Long,
510880.SS,2025-11-11C,Long,
510880.SS,2025-11-12A,Long,
510880.SS,2025-11-12C,Long,
510880.SS,2025-11-13A,Long,
510880.SS,2025-11-13C,Long,
510880.SS,2025-11-14A,Long,
510880.SS,2025-11-14C,Long,
510880.SS,2025-11-17A,Long,
510880.SS,2025-11-17C,Empty,
510880.SS,2025-11-18A,Empty,
510880.SS,2025-11-18C,Empty,
510880.SS,2025-11-19A,Empty,
